session,group,time,answer_length.x,word,negate,answer,answer_length.y
P_rcsBA9Piui_7icxynrRH-8HYOkkYwfesru9jBc5XMtyAr2mdziJIp4rcFXULdC,gr4,1,56,couldn't,TRUE,"The man seemed to be in a hurry -- grabbing letters, frantic, trying to put them all in a blue binder. I couldn't get a handle of his personality of course but he seemed to be trying to leave. I wonder if the car heard in the distance when the woman walked in was him departing?",56
5Fl-XlKMjAPEYEZCDkSCCfchvV_zPAayLNgEvCoFLPvG0VA5eEotDwxSIG7tT5S1,gr4,1,12,not,TRUE,He is spying or taking documents that do not belong to him.,12
74QbLAMmN8dldY_HH8bggK6zXH4kAXdObAkj3Skr1KnHrjqZRVNUilyL7twChQoh,gr4,1,36,not,TRUE,he seemed a little panicked and like he was hurrying to leave. he gathered papers together and put them in a folder and closed it with a band. he did not say anything the whole time.,36
0apWIq1Pp7_-A23kQnv60FA1NggoJT5AtGIv1AFZl_vx0xKN2_Bdl69E6yAbd98N,gr4,1,30,no,TRUE,"The clip was short and had no dialogue, so it was hard to form an opinion of the character. He seemed charismatic, giving the impression that he was the protagonist.",30
wTxPdgdWC7-BdJ8AV6qqGGJSjgdJXKpd2fvKht9ttSphYUc8-4dj1dqKfkykomPH,gr4,1,15,didn't,TRUE,"Basically, he seemed kind of boring didn't say anything and just searched through drawers.",15
7TKFy33uZmLWQtdHwAmhbz1tovWBJt-Q50N-3MwltvIoSoNovM8q7vu2nSPm7CPS,gr4,1,34,not,TRUE,He seems to be very motivated and is on the hunt for something specific. He seems like someone I would not want to get in the way off as he is on a mission.,34
EErd-PzfK4kNcGGnRFrT6rsmkPP_9N4D0MuksKpqDFJk9eBWwOc12ZpV6XGLfZVi,gr4,1,24,not,TRUE,It seems a person badly humored but the truth is that you can not see much in 10 seconds of film and without speaking,24
MQ6s_juJYSvgVmMMeku7P1lHswljnCXm31TRTdKNGJDxK2vETgYhYBcKVRYSNdGE,gr4,1,36,don't,TRUE,I don't really know anything about this character based on what I saw in this clip. There really isnt any context to what he is doing and why his is doing it in this clip.,36
MQ6s_juJYSvgVmMMeku7P1lHswljnCXm31TRTdKNGJDxK2vETgYhYBcKVRYSNdGE,gr4,1,36,isn't,TRUE,I don't really know anything about this character based on what I saw in this clip. There really isnt any context to what he is doing and why his is doing it in this clip.,36
DufIB6HY0JBJvIJbHw_oKIaxe9Akayvg2ZzZKQQMLk7N5ag2BeZtUpd9yy4radky,gr4,1,49,hasn't,TRUE,"Well, he hasn't done anything to be labeled a bad person, though we do see him rifling through the drawers and the a blue folder for information. There wasn't much in the clip to go on personality wise so I don't like him or dislike him.",49
DufIB6HY0JBJvIJbHw_oKIaxe9Akayvg2ZzZKQQMLk7N5ag2BeZtUpd9yy4radky,gr4,1,49,wasn't,TRUE,"Well, he hasn't done anything to be labeled a bad person, though we do see him rifling through the drawers and the a blue folder for information. There wasn't much in the clip to go on personality wise so I don't like him or dislike him.",49
DufIB6HY0JBJvIJbHw_oKIaxe9Akayvg2ZzZKQQMLk7N5ag2BeZtUpd9yy4radky,gr4,1,49,don't,TRUE,"Well, he hasn't done anything to be labeled a bad person, though we do see him rifling through the drawers and the a blue folder for information. There wasn't much in the clip to go on personality wise so I don't like him or dislike him.",49
UNTNZo9FX8QqxAkeUdCz2DiaKAwGXJRScNCGu-8lIw3XVUKxu0IejGcKVAH2INtG,gr4,1,36,didn't,TRUE,"He seemed like a regular person.  He didn't do much to make me dislike him or like him, but he seemed like an individual just going about his day.  He seemed a little stressed out.",36
SJ6sdXepjNN8f7MdMHu-09gaYLJqHlEzJ51LYQY6KPdWw2cejdPWlcjsDT2TRkMW,gr4,1,36,not,TRUE,"I did not get a sense of the nature of his character. He seemed meticulous or cautious. I would guess he was clever and competent in a reserved way, but I would have to see more.",36
WAxbR5efdS0EhQAUlTNFk8hUE7MG8Z8LsL9sfVzDvVOV4ZBVGaO5i9ginGf8FMsR,gr4,1,30,no,TRUE,There were no vocal lines so I don't really know what to think of the man. He really only shuffled some papers and neatly closed up his desk drawers,30
WAxbR5efdS0EhQAUlTNFk8hUE7MG8Z8LsL9sfVzDvVOV4ZBVGaO5i9ginGf8FMsR,gr4,1,30,don't,TRUE,There were no vocal lines so I don't really know what to think of the man. He really only shuffled some papers and neatly closed up his desk drawers,30
roAo8ZnPTEKNGcDSfQ3wgMaDT4hyi9GEwLjEKa7DWQSfF5G-SOnKutDJgf6vlRo9,gr4,1,53,don't,TRUE,"I don't know much about this man, but he was a little strange in that he had all of his drawers opened (presumably haven taken all of the papers out of them), and he didn't close them until he had taken everything out. He looked a little bit sad and languid.",53
roAo8ZnPTEKNGcDSfQ3wgMaDT4hyi9GEwLjEKa7DWQSfF5G-SOnKutDJgf6vlRo9,gr4,1,53,didn't,TRUE,"I don't know much about this man, but he was a little strange in that he had all of his drawers opened (presumably haven taken all of the papers out of them), and he didn't close them until he had taken everything out. He looked a little bit sad and languid.",53
IpIAuV9Su44sxlwpfYAmdhLenbEprTYSxZDkFuumYjQ34mgcXr6V5DonR3VuVBkK,gr4,1,25,not,TRUE,"I am not sure what he was doing, checking some documentation? I thought he was searching in the house which did not belong to himself.",25
IpIAuV9Su44sxlwpfYAmdhLenbEprTYSxZDkFuumYjQ34mgcXr6V5DonR3VuVBkK,gr4,1,25,not,TRUE,"I am not sure what he was doing, checking some documentation? I thought he was searching in the house which did not belong to himself.",25
MvIQuI7Qpx9Lj8YWZRY469nxuz2eADHKjJTdsTIIC3x1qTGbL4PE8vs17OQiklCe,gr4,1,39,don't,TRUE,"I don't know much about him, but he seems really serious and thinking hard about something. He is going through his desk, so I would assume it has to do with work or finances. He seems very concerned.",39
bRsj7MGq0UZvNYQ9De-jHpUqETqHM6ZSBHT3QMg5Tb-eyPFAgNhVoWOdov1JmcNQ,gr4,1,15,not,TRUE,I dI'd not see enough of him to determine an opinion. He looks curious?,15
Cww-s-nLt9K2JgqjIk1x1QLfZ4hsTW9JO_F2i4XMkQPag332C3bz4TMpfVpkmlxx,gr4,1,36,not,TRUE,The man in the video appeared to be a clutter bug. He was not good at organizing his paperwork. His organizer was very old and worn out. He is probably a tight wad and very dull.,36
fxBVeeGoukTyDWG_VxnJ6tLZ-W3o2vsG5og5LIUEVss5ludQaSvIB6PEbtwWwr93,gr4,1,22,doesn't,TRUE,"Snooping, but with intent. I cannot judge him as I am unaware what he is looking for. He doesn't seem malicious.",22
1IpofVf7yhEeYEQj7usIkbUWR3H5qntpstdjFxSRvVU_2qrZWKtqmXAuyKplGJRF,gr4,1,22,not,TRUE,"He seemed like he was stealing something, or perhaps looking for some particular information which he should not have had access to.",22
Wa42feZxb_1JCKf1xwsfloAi6VH5UUFRhKEjKj7arJjpXONhDsJGETYn8ND6Zwih,gr4,1,37,didn't,TRUE,"I didnt really get any impression. All I saw was him take papers out and put them in a binder, kinda messy I guess, he just kind of shoved them all in there and it was overflowing",37
GQ28V62zDDTYOa7yjSwWrBuJNVynMG7japOQkiJhbbKbT-WIPtUqrYgU9ytLzI8h,gr4,1,19,weren't,TRUE,"He was calm in emptying out the desk, but there weren't any events to judge the character on.",19
0OMO1DPXySQfgZxw7Yc7MMEqiIuorbsikXeulzsh4rnk_OwavZ04569gU9k-sf33,gr4,1,14,isn't,TRUE,"He seemed to be really stuffy, and I imagine he isn't very fun.",14
wjv_p8MAWqXzNl8XRNJ4-Zno7LiGLU8h-Awz6Yb4Fzjz4KY3vEWC4oe6tUrCHo4d,gr4,1,34,not,TRUE,"He seemed nervous of frustrated, as though he was looking for something.  He was unhappy and in somewhat of a rush.  He was not careful as he closed the drawers on his nice desk.",34
2bOQRjK0T0uYSEiyLmDSM08bziGTqlY5L1iVvosRd6BtNC3l8zsVjkqQKanp9A-E,gr4,1,22,wasn't,TRUE,There wasn't much that could be determined by this short clip. I would say that he is a rather uninteresting man.,22
1n-NUHFwr8tiu8we-9cJ4fDjCvLwzvjnZYv6iFPQFcY2DCCuetIQ5TYYj8UDwfLA,gr4,1,17,doesn't,TRUE,"he is serious, he almost looks sad, i feel like he doesnt really get along with people",17
unPVGyCQ_qIlf1iu6Rnm2oJGKGys5v9xTamjw07JaulsrbuL_QjijIt67wTjQsL5,gr4,1,26,didn't,TRUE,The clip was short and didn't really provide much information on the character so I'm pretty indifferent in terms of my opinion on him.,26
o-EpjtZpn6SzOWgKUStigdl1oxkMn4qbC9C8CTxie4_C5nRv-9K_dcwC7_sACvz7,gr4,1,16,not,TRUE,A man gathering papers from the office. Not sure if he should be there or not.,16
o-EpjtZpn6SzOWgKUStigdl1oxkMn4qbC9C8CTxie4_C5nRv-9K_dcwC7_sACvz7,gr4,1,16,not,TRUE,A man gathering papers from the office. Not sure if he should be there or not.,16
BfHpgwV-BPwS-ic_ifnFTQsqx5xOuWZ7Tb5JBFyxBvZV_JY-X-i3gXEAFUatzlr-,gr4,1,86,not,TRUE,It appears that he is gathering important papers from a desk while his spouse is out of the house.  He wants to remove certain financial records from the home because he plans on leaving his wife and filing for divorce.  She does not know nor suspect what he is doing.  She returns from an afternoon out and sees one of the classic automobiles has been removed from the garage by whom she is not sure.  She moves toward the vehicle to investigate as the engine revs.,86
BfHpgwV-BPwS-ic_ifnFTQsqx5xOuWZ7Tb5JBFyxBvZV_JY-X-i3gXEAFUatzlr-,gr4,1,86,not,TRUE,It appears that he is gathering important papers from a desk while his spouse is out of the house.  He wants to remove certain financial records from the home because he plans on leaving his wife and filing for divorce.  She does not know nor suspect what he is doing.  She returns from an afternoon out and sees one of the classic automobiles has been removed from the garage by whom she is not sure.  She moves toward the vehicle to investigate as the engine revs.,86
evsdB4KombzxrsEDr1gzM9bKRBxb6eBujQHF8eltNiHKQ6mDtAJrHsIFTHDsymIc,gr4,1,34,isn't,TRUE,"He seems very nervous, his body language is that of someone who isn't sure of himself. He seems like he may be hiding something. His facial expression is neutral, no expression, flat affect.",34
evsdB4KombzxrsEDr1gzM9bKRBxb6eBujQHF8eltNiHKQ6mDtAJrHsIFTHDsymIc,gr4,1,34,no,TRUE,"He seems very nervous, his body language is that of someone who isn't sure of himself. He seems like he may be hiding something. His facial expression is neutral, no expression, flat affect.",34
dkP4fCutvXHLiIBUnHInHyooqAARj3umCRMIYJBYIOA7mhO32wgkagaYdQMR0f6N,gr4,1,19,didn't,TRUE,The character seemed untrustworthy and looked like he was sneaking around looking for something. I didn't like him,19
_d59N_r6yZEYYs3KSIGrDCAQXYs7gxxZSsjWFIDpsiXszJ5iGLt8lrNKifs-EzXT,gr4,1,24,not,TRUE,he as looking at files and did not say anything. then the guy packed up said files as if he was going some where.,24
EuXV8dkIFYHl3wN3uimQ2S0Wn2BHb8QHUPu6Ol_x83AhJsjzSADPd9WPCF6ML0ND,gr4,1,43,didn't,TRUE,"He seems secretive, like he was on a mission to do something before the woman got back to the house.  He didn't show much emotion so I'm not quite sure how he was feeling or what he might be up to.",43
EuXV8dkIFYHl3wN3uimQ2S0Wn2BHb8QHUPu6Ol_x83AhJsjzSADPd9WPCF6ML0ND,gr4,1,43,not,TRUE,"He seems secretive, like he was on a mission to do something before the woman got back to the house.  He didn't show much emotion so I'm not quite sure how he was feeling or what he might be up to.",43
0VgQ_5Qly_pke5m7r9kFQ3k9PjLaMqK0Ln8slbKRsvPTqMiDZC75TeTx5kQVddKA,gr4,1,21,couldn't,TRUE,"He seemed as though he was looking for something in the paperwork, but I couldn't get a sense of character.",21
Id7RcFmVg_N5EYfoNzFDH4TcfXAJf-qXHp-Gd1HRnroWvAgtH8P_xa0l6QHY8O7a,gr5,1,22,wasn't,TRUE,"I wasn't able to form much of an impression as she was just walking about, however, she seems quiet and reserved.",22
ImSPHmUhoWtz2N2Jkx-06ia1MekKL6_nme7SPNO9xKIsZ9v7-Fwtd8mu-NBUUn9C,gr5,1,26,didn't,TRUE,She seems like a nice woman. The clip was very short so I didn't get a full impression of her. She seems quiet and thoughtful.,26
wgBmWEy4zqNN8W3TQAgZyP2oPxGQhTl3GOQ4fwFYfNd80-QSXyYTMqMY2NM5RupG,gr5,1,22,not,TRUE,"It's hard to say from that short excerpt. She seems serious and determined, but not stressed or anxious. Calm and focused.",22
lbMM8sl8DsgqWvuoaTZpsP6xW3wb6RpubF4fPEAl2ZRyTwzye8-okaXEYv9iwWCh,gr5,1,40,don't,TRUE,"she seems she is new in town and looks kinda quiet, reserved, middle class woman,  she seems a little bit lost or don't feel comfortable where she is, she seems she is looking for something and going somewhere new.",40
zsESXR0q1yS6WdJHjQnTQiq_Z4LoDN-MyAxH2BL1ZI8VU61DZ4SFcEuJvgjO3ZtX,gr5,1,36,not,TRUE,Not enough information to make an impression of this woman. For most of the 25 seconds I was staring at her back. She's carrying a box somewhere. Looks like she's moving with a purpose.,36
ZpX3XxzQPlzmkwqUjGzN2zdMi73sYg2V_DecGoYE8iJts8hWOtWzOqbYbiQTcKBn,gr5,1,58,don't,TRUE,"She's introduced at an odd angle as she heads up stairs or an escalator, she's carrying a box, and she has short hair. I don't know anything else about her or what she's doing. She doesn't seem overtly malicious or anything so she might be friendly? I really don't know her though.",58
ZpX3XxzQPlzmkwqUjGzN2zdMi73sYg2V_DecGoYE8iJts8hWOtWzOqbYbiQTcKBn,gr5,1,58,doesn't,TRUE,"She's introduced at an odd angle as she heads up stairs or an escalator, she's carrying a box, and she has short hair. I don't know anything else about her or what she's doing. She doesn't seem overtly malicious or anything so she might be friendly? I really don't know her though.",58
ZpX3XxzQPlzmkwqUjGzN2zdMi73sYg2V_DecGoYE8iJts8hWOtWzOqbYbiQTcKBn,gr5,1,58,don't,TRUE,"She's introduced at an odd angle as she heads up stairs or an escalator, she's carrying a box, and she has short hair. I don't know anything else about her or what she's doing. She doesn't seem overtly malicious or anything so she might be friendly? I really don't know her though.",58
n8M-24iLtUdW3XQyCkcmN6YiLT5bWM_c6_tjaLoKEk5teS6JphTKx-cKaih5LkHN,gr5,1,35,isn't,TRUE,"She looks like she is lost in this scene, but it isn't much to go on since I don't really know what is going on or is supposed to be going on here.",35
n8M-24iLtUdW3XQyCkcmN6YiLT5bWM_c6_tjaLoKEk5teS6JphTKx-cKaih5LkHN,gr5,1,35,don't,TRUE,"She looks like she is lost in this scene, but it isn't much to go on since I don't really know what is going on or is supposed to be going on here.",35
CeZXFIxiWvENKMOnal3a9zlanNPYKyGD-lQwnXUNE6Ap_96mbfnPaQYHMKffiWAr,gr5,1,38,didn't,TRUE,"I didn't form much of an impression of her, except for her purpose, which was to move through the market. I was unable to see her face, which I feel prevented me from forming a full impression.",38
OZVF50KjMilL-ZULmVc5azzzUdUDaJFgyX9nvpQ4iPE12eoTYdKDUuz0YDNZ9mF6,gr5,1,15,wasn't,TRUE,"she wasn't lazy because she was carrying her own box, she was quiet too",15
XSC3IIZWYkMJMcCDEMwtE2yyVwhiacINnqYgnF0rVpVhuz5ptR5udEkD8bZ_URQo,gr5,1,37,wasn't,TRUE,"There wasn't enough in the video to get an impression of her, she just walked up the stairs, looked to see what direction she should walk towards and walked in that direction, while carrying a box.",37
yiIyNCtHHDaCak3PYTep_nug6w39V5i7k-5NViBTrGhl2DZIlABpQPHcgrOoFe8K,gr5,1,22,no,TRUE,"She seemed lost and out of place, like she had no idea what she was doing and I can relate to that.",22
oIndkqyhz5yoVGcEbHzsdr1yeJB17Ix5JEbgwtMqm3R0MRB0LUIuwddKPrjgSW1A,gr5,1,67,didn't,TRUE,"This woman seemed somewhat subdued, maybe even melancholy. She seemed a bit lost, like she didn't know what she was looking for as she walked along. She was rather expressionless. I think maybe she was feeling sad or numb. I felt like she was lonely or her mind was preoccupied. She was carrying her box around  amongst all the people just looking, like she was confused.",67
vdrs_-qCha7F2hkRX4SlY7nWffxr6JQigF0prKWDPAJp7pERHTsLbnjUxsss0jm1,gr5,1,19,isn't,TRUE,she must be in a new area that she isn't familiar with and she's a curious person,19
wKNEXSPlosFbNzWIu5YGbHHe7Kk9rMDmIoYHnq3aBGnFgBiPL8Ahi2s7xKR4g_Qc,gr5,1,12,didn't,TRUE,I kinda felt like she didn't know what was going on.,12
gLnbIFROOAEzxU4e_XLaa-aTMW5WBC6f_Q0us-V3j_s0nYNZVH2rTFvqkS2ouNNd,gr5,1,16,didn't,TRUE,She was very interested in looking at things while walking. She didn't say anything though.,16
mz8BQrC3YFM5GdbaJ59TjeAgNT_FignDh3FvFyGvY1m3R5aDNTlHh8IhmURTyJNT,gr5,1,36,isn't,TRUE,"She looks like she is wandering around with a box of stuff, maybe from losing a job or relationship and having to pack up her things and isn't too sure of what to do next.",36
